id,worker_id,action,timestamp,location_id,work_id,worker_profession
2421,10,Clock In,2025-02-15T08:23:00,,,Steel Fixer
2422,10,Clock Out,2025-02-15T18:23:00,2.0,16.0,Steel Fixer
2423,11,Clock In,2025-02-15T08:01:00,,,Site Manager
2424,11,Clock Out,2025-02-15T15:01:00,5.0,22.0,Site Manager
2425,1,Clock In,2025-02-16T08:27:00,,,Shuttering Carpenter
2426,1,Clock Out,2025-02-16T18:27:00,6.0,7.0,Shuttering Carpenter
2427,2,Clock In,2025-02-16T08:19:00,,,Slinger
2428,2,Clock Out,2025-02-16T15:19:00,7.0,29.0,Slinger
2429,3,Clock In,2025-02-16T08:03:00,,,Assembler
2430,3,Clock Out,2025-02-16T16:03:00,6.0,33.0,Assembler
2431,4,Clock In,2025-02-16T08:16:00,,,Assembler
2432,4,Clock Out,2025-02-16T16:16:00,7.0,38.0,Assembler
2433,6,Clock In,2025-02-16T08:18:00,,,Slinger
2434,6,Clock Out,2025-02-16T16:18:00,1.0,16.0,Slinger
2435,8,Clock In,2025-02-16T08:10:00,,,Assembler
2436,8,Clock Out,2025-02-16T17:10:00,7.0,22.0,Assembler
2437,9,Clock In,2025-02-16T08:09:00,,,Shuttering Carpenter
2438,9,Clock Out,2025-02-16T18:09:00,6.0,11.0,Shuttering Carpenter
2439,10,Clock In,2025-02-16T08:05:00,,,Steel Fixer
2440,10,Clock Out,2025-02-16T15:05:00,7.0,41.0,Steel Fixer
2441,11,Clock In,2025-02-16T08:06:00,,,Site Manager
2442,11,Clock Out,2025-02-16T15:06:00,6.0,3.0,Site Manager
2443,1,Clock In,2025-02-17T08:05:00,,,Shuttering Carpenter
2444,1,Clock Out,2025-02-17T17:05:00,7.0,5.0,Shuttering Carpenter
2445,2,Clock In,2025-02-17T08:24:00,,,Slinger
2446,2,Clock Out,2025-02-17T15:24:00,6.0,33.0,Slinger
2447,3,Clock In,2025-02-17T08:00:00,,,Assembler
2448,3,Clock Out,2025-02-17T15:00:00,1.0,31.0,Assembler
2449,4,Clock In,2025-02-17T08:03:00,,,Assembler
2450,4,Clock Out,2025-02-17T18:03:00,2.0,27.0,Assembler
2451,5,Clock In,2025-02-17T08:17:00,,,Assembler
2452,5,Clock Out,2025-02-17T17:17:00,1.0,39.0,Assembler
2453,6,Clock In,2025-02-17T08:05:00,,,Slinger
2454,6,Clock Out,2025-02-17T18:05:00,6.0,26.0,Slinger
2455,7,Clock In,2025-02-17T08:08:00,,,Assembler
2456,7,Clock Out,2025-02-17T16:08:00,4.0,36.0,Assembler
2457,8,Clock In,2025-02-17T08:26:00,,,Assembler
2458,8,Clock Out,2025-02-17T18:26:00,4.0,42.0,Assembler
2459,9,Clock In,2025-02-17T08:06:00,,,Shuttering Carpenter
2460,9,Clock Out,2025-02-17T17:06:00,7.0,29.0,Shuttering Carpenter
2461,10,Clock In,2025-02-17T08:24:00,,,Steel Fixer
2462,10,Clock Out,2025-02-17T18:24:00,4.0,15.0,Steel Fixer
2463,1,Clock In,2025-02-18T08:26:00,,,Shuttering Carpenter
2464,1,Clock Out,2025-02-18T18:26:00,3.0,27.0,Shuttering Carpenter
2465,2,Clock In,2025-02-18T08:08:00,,,Slinger
2466,2,Clock Out,2025-02-18T17:08:00,3.0,14.0,Slinger
2467,3,Clock In,2025-02-18T08:29:00,,,Assembler
2468,3,Clock Out,2025-02-18T17:29:00,4.0,35.0,Assembler
2469,4,Clock In,2025-02-18T08:11:00,,,Assembler
2470,4,Clock Out,2025-02-18T16:11:00,5.0,24.0,Assembler
2471,6,Clock In,2025-02-18T08:09:00,,,Slinger
2472,6,Clock Out,2025-02-18T18:09:00,5.0,29.0,Slinger
2473,7,Clock In,2025-02-18T08:11:00,,,Assembler
2474,7,Clock Out,2025-02-18T16:11:00,1.0,29.0,Assembler
2475,8,Clock In,2025-02-18T08:11:00,,,Assembler
2476,8,Clock Out,2025-02-18T15:11:00,2.0,35.0,Assembler
2477,9,Clock In,2025-02-18T08:09:00,,,Shuttering Carpenter
2478,9,Clock Out,2025-02-18T15:09:00,7.0,33.0,Shuttering Carpenter
2479,10,Clock In,2025-02-18T08:21:00,,,Steel Fixer
2480,10,Clock Out,2025-02-18T16:21:00,6.0,40.0,Steel Fixer
2481,11,Clock In,2025-02-18T08:04:00,,,Site Manager
2482,11,Clock Out,2025-02-18T16:04:00,6.0,36.0,Site Manager
2483,1,Clock In,2025-02-19T08:19:00,,,Shuttering Carpenter
2484,1,Clock Out,2025-02-19T18:19:00,2.0,20.0,Shuttering Carpenter
2485,2,Clock In,2025-02-19T08:21:00,,,Slinger
2486,2,Clock Out,2025-02-19T15:21:00,2.0,28.0,Slinger
2487,4,Clock In,2025-02-19T08:16:00,,,Assembler
2488,4,Clock Out,2025-02-19T18:16:00,7.0,23.0,Assembler
2489,5,Clock In,2025-02-19T08:03:00,,,Assembler
2490,5,Clock Out,2025-02-19T16:03:00,5.0,17.0,Assembler
2491,6,Clock In,2025-02-19T08:05:00,,,Slinger
2492,6,Clock Out,2025-02-19T16:05:00,4.0,5.0,Slinger
2493,7,Clock In,2025-02-19T08:03:00,,,Assembler
2494,7,Clock Out,2025-02-19T16:03:00,7.0,23.0,Assembler
2495,8,Clock In,2025-02-19T08:19:00,,,Assembler
2496,8,Clock Out,2025-02-19T17:19:00,7.0,4.0,Assembler
2497,9,Clock In,2025-02-19T08:00:00,,,Shuttering Carpenter
2498,9,Clock Out,2025-02-19T18:00:00,5.0,33.0,Shuttering Carpenter
2499,11,Clock In,2025-02-19T08:13:00,,,Site Manager
2500,11,Clock Out,2025-02-19T15:13:00,5.0,8.0,Site Manager
2501,1,Clock In,2025-02-20T08:09:00,,,Shuttering Carpenter
2502,1,Clock Out,2025-02-20T18:09:00,4.0,14.0,Shuttering Carpenter
2503,2,Clock In,2025-02-20T08:14:00,,,Slinger
2504,2,Clock Out,2025-02-20T18:14:00,2.0,15.0,Slinger
2505,3,Clock In,2025-02-20T08:23:00,,,Assembler
2506,3,Clock Out,2025-02-20T17:23:00,1.0,6.0,Assembler
2507,4,Clock In,2025-02-20T08:13:00,,,Assembler
2508,4,Clock Out,2025-02-20T15:13:00,4.0,17.0,Assembler
2509,5,Clock In,2025-02-20T08:14:00,,,Assembler
2510,5,Clock Out,2025-02-20T17:14:00,6.0,34.0,Assembler
2511,6,Clock In,2025-02-20T08:28:00,,,Slinger
2512,6,Clock Out,2025-02-20T16:28:00,3.0,5.0,Slinger
2513,7,Clock In,2025-02-20T08:19:00,,,Assembler
2514,7,Clock Out,2025-02-20T16:19:00,2.0,27.0,Assembler
2515,8,Clock In,2025-02-20T08:27:00,,,Assembler
2516,8,Clock Out,2025-02-20T17:27:00,3.0,26.0,Assembler
2517,9,Clock In,2025-02-20T08:08:00,,,Shuttering Carpenter
2518,9,Clock Out,2025-02-20T17:08:00,5.0,33.0,Shuttering Carpenter
2519,10,Clock In,2025-02-20T08:25:00,,,Steel Fixer
2520,10,Clock Out,2025-02-20T17:25:00,3.0,6.0,Steel Fixer
2521,11,Clock In,2025-02-20T08:00:00,,,Site Manager
2522,11,Clock Out,2025-02-20T18:00:00,6.0,25.0,Site Manager
2523,1,Clock In,2025-02-21T08:28:00,,,Shuttering Carpenter
2524,1,Clock Out,2025-02-21T15:28:00,4.0,10.0,Shuttering Carpenter
2525,2,Clock In,2025-02-21T08:26:00,,,Slinger
2526,2,Clock Out,2025-02-21T18:26:00,5.0,33.0,Slinger
2527,3,Clock In,2025-02-21T08:16:00,,,Assembler
2528,3,Clock Out,2025-02-21T16:16:00,5.0,4.0,Assembler
2529,5,Clock In,2025-02-21T08:07:00,,,Assembler
2530,5,Clock Out,2025-02-21T15:07:00,2.0,14.0,Assembler
2531,6,Clock In,2025-02-21T08:16:00,,,Slinger
2532,6,Clock Out,2025-02-21T17:16:00,3.0,5.0,Slinger
2533,7,Clock In,2025-02-21T08:00:00,,,Assembler
2534,7,Clock Out,2025-02-21T16:00:00,6.0,24.0,Assembler
2535,8,Clock In,2025-02-21T08:07:00,,,Assembler
2536,8,Clock Out,2025-02-21T17:07:00,3.0,35.0,Assembler
2537,9,Clock In,2025-02-21T08:03:00,,,Shuttering Carpenter
2538,9,Clock Out,2025-02-21T17:03:00,5.0,36.0,Shuttering Carpenter
2539,10,Clock In,2025-02-21T08:20:00,,,Steel Fixer
2540,10,Clock Out,2025-02-21T16:20:00,4.0,40.0,Steel Fixer
2541,1,Clock In,2025-02-22T08:11:00,,,Shuttering Carpenter
2542,1,Clock Out,2025-02-22T18:11:00,3.0,20.0,Shuttering Carpenter
2543,2,Clock In,2025-02-22T08:06:00,,,Slinger
2544,2,Clock Out,2025-02-22T15:06:00,6.0,30.0,Slinger
2545,5,Clock In,2025-02-22T08:17:00,,,Assembler
2546,5,Clock Out,2025-02-22T17:17:00,2.0,41.0,Assembler
2547,6,Clock In,2025-02-22T08:08:00,,,Slinger
2548,6,Clock Out,2025-02-22T18:08:00,2.0,27.0,Slinger
2549,7,Clock In,2025-02-22T08:12:00,,,Assembler
2550,7,Clock Out,2025-02-22T16:12:00,1.0,7.0,Assembler
2551,8,Clock In,2025-02-22T08:06:00,,,Assembler
2552,8,Clock Out,2025-02-22T16:06:00,3.0,3.0,Assembler
2553,9,Clock In,2025-02-22T08:28:00,,,Shuttering Carpenter
2554,9,Clock Out,2025-02-22T18:28:00,2.0,16.0,Shuttering Carpenter
2555,10,Clock In,2025-02-22T08:19:00,,,Steel Fixer
2556,10,Clock Out,2025-02-22T18:19:00,6.0,36.0,Steel Fixer
2557,11,Clock In,2025-02-22T08:21:00,,,Site Manager
2558,11,Clock Out,2025-02-22T16:21:00,3.0,6.0,Site Manager
2559,2,Clock In,2025-02-23T08:02:00,,,Slinger
2560,2,Clock Out,2025-02-23T18:02:00,7.0,41.0,Slinger
2561,3,Clock In,2025-02-23T08:20:00,,,Assembler
2562,3,Clock Out,2025-02-23T16:20:00,7.0,7.0,Assembler
2563,4,Clock In,2025-02-23T08:00:00,,,Assembler
2564,4,Clock Out,2025-02-23T15:00:00,6.0,34.0,Assembler
2565,5,Clock In,2025-02-23T08:15:00,,,Assembler
2566,5,Clock Out,2025-02-23T15:15:00,7.0,8.0,Assembler
2567,6,Clock In,2025-02-23T08:15:00,,,Slinger
2568,6,Clock Out,2025-02-23T16:15:00,3.0,40.0,Slinger
2569,7,Clock In,2025-02-23T08:02:00,,,Assembler
2570,7,Clock Out,2025-02-23T17:02:00,3.0,9.0,Assembler
2571,8,Clock In,2025-02-23T08:21:00,,,Assembler
2572,8,Clock Out,2025-02-23T17:21:00,7.0,18.0,Assembler
2573,9,Clock In,2025-02-23T08:16:00,,,Shuttering Carpenter
2574,9,Clock Out,2025-02-23T17:16:00,2.0,24.0,Shuttering Carpenter
2575,10,Clock In,2025-02-23T08:11:00,,,Steel Fixer
2576,10,Clock Out,2025-02-23T16:11:00,5.0,34.0,Steel Fixer
2577,1,Clock In,2025-02-24T08:14:00,,,Shuttering Carpenter
2578,1,Clock Out,2025-02-24T16:14:00,7.0,34.0,Shuttering Carpenter
2579,2,Clock In,2025-02-24T08:19:00,,,Slinger
2580,2,Clock Out,2025-02-24T18:19:00,7.0,34.0,Slinger
2581,3,Clock In,2025-02-24T08:19:00,,,Assembler
2582,3,Clock Out,2025-02-24T15:19:00,4.0,15.0,Assembler
2583,4,Clock In,2025-02-24T08:25:00,,,Assembler
2584,4,Clock Out,2025-02-24T17:25:00,7.0,34.0,Assembler
2585,5,Clock In,2025-02-24T08:24:00,,,Assembler
2586,5,Clock Out,2025-02-24T17:24:00,7.0,29.0,Assembler
2587,6,Clock In,2025-02-24T08:30:00,,,Slinger
2588,6,Clock Out,2025-02-24T16:30:00,5.0,22.0,Slinger
2589,7,Clock In,2025-02-24T08:10:00,,,Assembler
2590,7,Clock Out,2025-02-24T17:10:00,5.0,10.0,Assembler
2591,8,Clock In,2025-02-24T08:23:00,,,Assembler
2592,8,Clock Out,2025-02-24T18:23:00,4.0,19.0,Assembler
2593,9,Clock In,2025-02-24T08:15:00,,,Shuttering Carpenter
2594,9,Clock Out,2025-02-24T17:15:00,7.0,35.0,Shuttering Carpenter
2595,10,Clock In,2025-02-24T08:19:00,,,Steel Fixer
2596,10,Clock Out,2025-02-24T17:19:00,5.0,38.0,Steel Fixer
2597,11,Clock In,2025-02-24T08:21:00,,,Site Manager
2598,11,Clock Out,2025-02-24T18:21:00,7.0,9.0,Site Manager
2599,2,Clock In,2025-02-25T08:30:00,,,Slinger
2600,2,Clock Out,2025-02-25T15:30:00,2.0,3.0,Slinger
2601,3,Clock In,2025-02-25T08:10:00,,,Assembler
2602,3,Clock Out,2025-02-25T18:10:00,5.0,3.0,Assembler
2603,4,Clock In,2025-02-25T08:17:00,,,Assembler
2604,4,Clock Out,2025-02-25T18:17:00,5.0,28.0,Assembler
2605,5,Clock In,2025-02-25T08:30:00,,,Assembler
2606,5,Clock Out,2025-02-25T16:30:00,2.0,32.0,Assembler
2607,6,Clock In,2025-02-25T08:23:00,,,Slinger
2608,6,Clock Out,2025-02-25T18:23:00,4.0,31.0,Slinger
2609,7,Clock In,2025-02-25T08:19:00,,,Assembler
2610,7,Clock Out,2025-02-25T17:19:00,3.0,2.0,Assembler
2611,8,Clock In,2025-02-25T08:28:00,,,Assembler
2612,8,Clock Out,2025-02-25T17:28:00,5.0,6.0,Assembler
2613,9,Clock In,2025-02-25T08:05:00,,,Shuttering Carpenter
2614,9,Clock Out,2025-02-25T18:05:00,7.0,22.0,Shuttering Carpenter
2615,1,Clock In,2025-02-26T08:29:00,,,Shuttering Carpenter
2616,1,Clock Out,2025-02-26T15:29:00,1.0,42.0,Shuttering Carpenter
2617,2,Clock In,2025-02-26T08:22:00,,,Slinger
2618,2,Clock Out,2025-02-26T17:22:00,3.0,4.0,Slinger
2619,3,Clock In,2025-02-26T08:25:00,,,Assembler
2620,3,Clock Out,2025-02-26T15:25:00,3.0,33.0,Assembler
2621,5,Clock In,2025-02-26T08:01:00,,,Assembler
2622,5,Clock Out,2025-02-26T15:01:00,4.0,4.0,Assembler
2623,6,Clock In,2025-02-26T08:07:00,,,Slinger
2624,6,Clock Out,2025-02-26T17:07:00,2.0,29.0,Slinger
2625,8,Clock In,2025-02-26T08:25:00,,,Assembler
2626,8,Clock Out,2025-02-26T18:25:00,2.0,13.0,Assembler
2627,9,Clock In,2025-02-26T08:30:00,,,Shuttering Carpenter
2628,9,Clock Out,2025-02-26T17:30:00,7.0,30.0,Shuttering Carpenter
2629,10,Clock In,2025-02-26T08:09:00,,,Steel Fixer
2630,10,Clock Out,2025-02-26T18:09:00,1.0,8.0,Steel Fixer
2631,1,Clock In,2025-02-27T08:14:00,,,Shuttering Carpenter
2632,1,Clock Out,2025-02-27T16:14:00,3.0,21.0,Shuttering Carpenter
2633,3,Clock In,2025-02-27T08:20:00,,,Assembler
2634,3,Clock Out,2025-02-27T18:20:00,5.0,7.0,Assembler
2635,4,Clock In,2025-02-27T08:20:00,,,Assembler
2636,4,Clock Out,2025-02-27T15:20:00,6.0,2.0,Assembler
2637,5,Clock In,2025-02-27T08:23:00,,,Assembler
2638,5,Clock Out,2025-02-27T18:23:00,5.0,3.0,Assembler
2639,6,Clock In,2025-02-27T08:05:00,,,Slinger
2640,6,Clock Out,2025-02-27T17:05:00,4.0,3.0,Slinger
2641,7,Clock In,2025-02-27T08:12:00,,,Assembler
2642,7,Clock Out,2025-02-27T16:12:00,7.0,2.0,Assembler
2643,8,Clock In,2025-02-27T08:26:00,,,Assembler
2644,8,Clock Out,2025-02-27T16:26:00,2.0,14.0,Assembler
2645,9,Clock In,2025-02-27T08:19:00,,,Shuttering Carpenter
2646,9,Clock Out,2025-02-27T18:19:00,1.0,37.0,Shuttering Carpenter
2647,10,Clock In,2025-02-27T08:12:00,,,Steel Fixer
2648,10,Clock Out,2025-02-27T16:12:00,4.0,2.0,Steel Fixer
2649,11,Clock In,2025-02-27T08:16:00,,,Site Manager
2650,11,Clock Out,2025-02-27T16:16:00,7.0,17.0,Site Manager
2651,1,Clock In,2025-02-28T08:22:00,,,Shuttering Carpenter
2652,1,Clock Out,2025-02-28T17:22:00,6.0,35.0,Shuttering Carpenter
2653,2,Clock In,2025-02-28T08:00:00,,,Slinger
2654,2,Clock Out,2025-02-28T15:00:00,2.0,36.0,Slinger
2655,3,Clock In,2025-02-28T08:25:00,,,Assembler
2656,3,Clock Out,2025-02-28T16:25:00,7.0,25.0,Assembler
2657,4,Clock In,2025-02-28T08:02:00,,,Assembler
2658,4,Clock Out,2025-02-28T16:02:00,3.0,40.0,Assembler
2659,5,Clock In,2025-02-28T08:29:00,,,Assembler
2660,5,Clock Out,2025-02-28T17:29:00,4.0,27.0,Assembler
2661,7,Clock In,2025-02-28T08:09:00,,,Assembler
2662,7,Clock Out,2025-02-28T18:09:00,6.0,34.0,Assembler
2663,8,Clock In,2025-02-28T08:20:00,,,Assembler
2664,8,Clock Out,2025-02-28T18:20:00,2.0,31.0,Assembler
2665,9,Clock In,2025-02-28T08:10:00,,,Shuttering Carpenter
2666,9,Clock Out,2025-02-28T16:10:00,1.0,6.0,Shuttering Carpenter
2667,11,Clock In,2025-02-28T08:01:00,,,Site Manager
2668,11,Clock Out,2025-02-28T18:01:00,5.0,5.0,Site Manager
2669,1,Clock In,2025-03-01T08:02:00,,,Shuttering Carpenter
2670,1,Clock Out,2025-03-01T17:02:00,2.0,25.0,Shuttering Carpenter
2671,2,Clock In,2025-03-01T08:21:00,,,Slinger
2672,2,Clock Out,2025-03-01T18:21:00,1.0,22.0,Slinger
2673,3,Clock In,2025-03-01T08:25:00,,,Assembler
2674,3,Clock Out,2025-03-01T16:25:00,5.0,40.0,Assembler
2675,6,Clock In,2025-03-01T08:19:00,,,Slinger
2676,6,Clock Out,2025-03-01T17:19:00,3.0,9.0,Slinger
2677,7,Clock In,2025-03-01T08:12:00,,,Assembler
2678,7,Clock Out,2025-03-01T16:12:00,6.0,36.0,Assembler
2679,9,Clock In,2025-03-01T08:06:00,,,Shuttering Carpenter
2680,9,Clock Out,2025-03-01T15:06:00,4.0,4.0,Shuttering Carpenter
2681,11,Clock In,2025-03-01T08:18:00,,,Site Manager
2682,11,Clock Out,2025-03-01T18:18:00,2.0,41.0,Site Manager
2683,1,Clock In,2025-03-02T08:20:00,,,Shuttering Carpenter
2684,1,Clock Out,2025-03-02T16:20:00,3.0,25.0,Shuttering Carpenter
2685,3,Clock In,2025-03-02T08:26:00,,,Assembler
2686,3,Clock Out,2025-03-02T15:26:00,2.0,4.0,Assembler
2687,5,Clock In,2025-03-02T08:05:00,,,Assembler
2688,5,Clock Out,2025-03-02T17:05:00,4.0,19.0,Assembler
2689,7,Clock In,2025-03-02T08:30:00,,,Assembler
2690,7,Clock Out,2025-03-02T16:30:00,4.0,39.0,Assembler
2691,9,Clock In,2025-03-02T08:14:00,,,Shuttering Carpenter
2692,9,Clock Out,2025-03-02T16:14:00,3.0,11.0,Shuttering Carpenter
2693,10,Clock In,2025-03-02T08:27:00,,,Steel Fixer
2694,10,Clock Out,2025-03-02T15:27:00,2.0,24.0,Steel Fixer
2695,1,Clock In,2025-03-03T08:15:00,,,Shuttering Carpenter
2696,1,Clock Out,2025-03-03T18:15:00,5.0,10.0,Shuttering Carpenter
2697,2,Clock In,2025-03-03T08:11:00,,,Slinger
2698,2,Clock Out,2025-03-03T15:11:00,3.0,9.0,Slinger
2699,4,Clock In,2025-03-03T08:08:00,,,Assembler
2700,4,Clock Out,2025-03-03T16:08:00,5.0,27.0,Assembler
2701,5,Clock In,2025-03-03T08:22:00,,,Assembler
2702,5,Clock Out,2025-03-03T15:22:00,2.0,29.0,Assembler
2703,6,Clock In,2025-03-03T08:10:00,,,Slinger
2704,6,Clock Out,2025-03-03T17:10:00,5.0,34.0,Slinger
2705,7,Clock In,2025-03-03T08:18:00,,,Assembler
2706,7,Clock Out,2025-03-03T15:18:00,6.0,22.0,Assembler
2707,8,Clock In,2025-03-03T08:22:00,,,Assembler
2708,8,Clock Out,2025-03-03T17:22:00,5.0,6.0,Assembler
2709,10,Clock In,2025-03-03T08:19:00,,,Steel Fixer
2710,10,Clock Out,2025-03-03T18:19:00,3.0,19.0,Steel Fixer
2711,1,Clock In,2025-03-04T08:18:00,,,Shuttering Carpenter
2712,1,Clock Out,2025-03-04T16:18:00,1.0,31.0,Shuttering Carpenter
2713,2,Clock In,2025-03-04T08:14:00,,,Slinger
2714,2,Clock Out,2025-03-04T18:14:00,1.0,15.0,Slinger
2715,3,Clock In,2025-03-04T08:30:00,,,Assembler
2716,3,Clock Out,2025-03-04T17:30:00,6.0,31.0,Assembler
2717,4,Clock In,2025-03-04T08:19:00,,,Assembler
2718,4,Clock Out,2025-03-04T15:19:00,7.0,7.0,Assembler
2719,5,Clock In,2025-03-04T08:16:00,,,Assembler
2720,5,Clock Out,2025-03-04T16:16:00,3.0,1.0,Assembler
2721,6,Clock In,2025-03-04T08:30:00,,,Slinger
2722,6,Clock Out,2025-03-04T15:30:00,6.0,14.0,Slinger
2723,7,Clock In,2025-03-04T08:23:00,,,Assembler
2724,7,Clock Out,2025-03-04T16:23:00,2.0,31.0,Assembler
2725,8,Clock In,2025-03-04T08:07:00,,,Assembler
2726,8,Clock Out,2025-03-04T18:07:00,6.0,24.0,Assembler
2727,9,Clock In,2025-03-04T08:20:00,,,Shuttering Carpenter
2728,9,Clock Out,2025-03-04T16:20:00,2.0,27.0,Shuttering Carpenter
2729,10,Clock In,2025-03-04T08:09:00,,,Steel Fixer
2730,10,Clock Out,2025-03-04T16:09:00,6.0,11.0,Steel Fixer
2731,11,Clock In,2025-03-04T08:27:00,,,Site Manager
2732,11,Clock Out,2025-03-04T15:27:00,7.0,10.0,Site Manager
2733,1,Clock In,2025-03-05T08:03:00,,,Shuttering Carpenter
2734,1,Clock Out,2025-03-05T18:03:00,2.0,34.0,Shuttering Carpenter
2735,2,Clock In,2025-03-05T08:11:00,,,Slinger
2736,2,Clock Out,2025-03-05T16:11:00,4.0,26.0,Slinger
2737,3,Clock In,2025-03-05T08:07:00,,,Assembler
2738,3,Clock Out,2025-03-05T15:07:00,7.0,2.0,Assembler
2739,4,Clock In,2025-03-05T08:04:00,,,Assembler
2740,4,Clock Out,2025-03-05T17:04:00,4.0,18.0,Assembler
2741,6,Clock In,2025-03-05T08:17:00,,,Slinger
2742,6,Clock Out,2025-03-05T15:17:00,6.0,35.0,Slinger
2743,8,Clock In,2025-03-05T08:18:00,,,Assembler
2744,8,Clock Out,2025-03-05T16:18:00,5.0,19.0,Assembler
2745,10,Clock In,2025-03-05T08:24:00,,,Steel Fixer
2746,10,Clock Out,2025-03-05T16:24:00,5.0,2.0,Steel Fixer
2747,11,Clock In,2025-03-05T08:17:00,,,Site Manager
2748,11,Clock Out,2025-03-05T15:17:00,3.0,17.0,Site Manager
2749,1,Clock In,2025-03-06T08:28:00,,,Shuttering Carpenter
2750,1,Clock Out,2025-03-06T18:28:00,4.0,27.0,Shuttering Carpenter
2751,2,Clock In,2025-03-06T08:26:00,,,Slinger
2752,2,Clock Out,2025-03-06T16:26:00,1.0,42.0,Slinger
2753,3,Clock In,2025-03-06T08:21:00,,,Assembler
2754,3,Clock Out,2025-03-06T15:21:00,6.0,30.0,Assembler
2755,4,Clock In,2025-03-06T08:17:00,,,Assembler
2756,4,Clock Out,2025-03-06T17:17:00,3.0,17.0,Assembler
2757,5,Clock In,2025-03-06T08:06:00,,,Assembler
2758,5,Clock Out,2025-03-06T18:06:00,7.0,8.0,Assembler
2759,7,Clock In,2025-03-06T08:30:00,,,Assembler
2760,7,Clock Out,2025-03-06T16:30:00,2.0,17.0,Assembler
2761,8,Clock In,2025-03-06T08:19:00,,,Assembler
2762,8,Clock Out,2025-03-06T16:19:00,2.0,2.0,Assembler
2763,9,Clock In,2025-03-06T08:03:00,,,Shuttering Carpenter
2764,9,Clock Out,2025-03-06T15:03:00,7.0,2.0,Shuttering Carpenter
2765,10,Clock In,2025-03-06T08:20:00,,,Steel Fixer
2766,10,Clock Out,2025-03-06T15:20:00,5.0,6.0,Steel Fixer
2767,11,Clock In,2025-03-06T08:00:00,,,Site Manager
2768,11,Clock Out,2025-03-06T15:00:00,5.0,39.0,Site Manager
2769,1,Clock In,2025-03-07T08:20:00,,,Shuttering Carpenter
2770,1,Clock Out,2025-03-07T15:20:00,4.0,27.0,Shuttering Carpenter
2771,3,Clock In,2025-03-07T08:23:00,,,Assembler
2772,3,Clock Out,2025-03-07T18:23:00,7.0,6.0,Assembler
2773,5,Clock In,2025-03-07T08:27:00,,,Assembler
2774,5,Clock Out,2025-03-07T17:27:00,1.0,26.0,Assembler
2775,6,Clock In,2025-03-07T08:16:00,,,Slinger
2776,6,Clock Out,2025-03-07T18:16:00,4.0,32.0,Slinger
2777,8,Clock In,2025-03-07T08:15:00,,,Assembler
2778,8,Clock Out,2025-03-07T16:15:00,5.0,34.0,Assembler
2779,9,Clock In,2025-03-07T08:27:00,,,Shuttering Carpenter
2780,9,Clock Out,2025-03-07T17:27:00,7.0,24.0,Shuttering Carpenter
2781,11,Clock In,2025-03-07T08:18:00,,,Site Manager
2782,11,Clock Out,2025-03-07T15:18:00,4.0,15.0,Site Manager
2783,2,Clock In,2025-03-08T08:25:00,,,Slinger
2784,2,Clock Out,2025-03-08T17:25:00,3.0,13.0,Slinger
2785,3,Clock In,2025-03-08T08:11:00,,,Assembler
2786,3,Clock Out,2025-03-08T15:11:00,3.0,8.0,Assembler
2787,4,Clock In,2025-03-08T08:09:00,,,Assembler
2788,4,Clock Out,2025-03-08T15:09:00,6.0,34.0,Assembler
2789,5,Clock In,2025-03-08T08:27:00,,,Assembler
2790,5,Clock Out,2025-03-08T15:27:00,3.0,9.0,Assembler
2791,6,Clock In,2025-03-08T08:09:00,,,Slinger
2792,6,Clock Out,2025-03-08T17:09:00,6.0,21.0,Slinger
2793,7,Clock In,2025-03-08T08:29:00,,,Assembler
2794,7,Clock Out,2025-03-08T17:29:00,5.0,16.0,Assembler
2795,9,Clock In,2025-03-08T08:22:00,,,Shuttering Carpenter
2796,9,Clock Out,2025-03-08T15:22:00,1.0,15.0,Shuttering Carpenter
2797,11,Clock In,2025-03-08T08:17:00,,,Site Manager
2798,11,Clock Out,2025-03-08T15:17:00,5.0,9.0,Site Manager
2799,1,Clock In,2025-03-09T08:17:00,,,Shuttering Carpenter
2800,1,Clock Out,2025-03-09T17:17:00,1.0,41.0,Shuttering Carpenter
2801,2,Clock In,2025-03-09T08:21:00,,,Slinger
2802,2,Clock Out,2025-03-09T18:21:00,1.0,39.0,Slinger
2803,4,Clock In,2025-03-09T08:23:00,,,Assembler
2804,4,Clock Out,2025-03-09T18:23:00,6.0,16.0,Assembler
2805,5,Clock In,2025-03-09T08:18:00,,,Assembler
2806,5,Clock Out,2025-03-09T16:18:00,4.0,36.0,Assembler
2807,6,Clock In,2025-03-09T08:23:00,,,Slinger
2808,6,Clock Out,2025-03-09T15:23:00,5.0,14.0,Slinger
2809,7,Clock In,2025-03-09T08:04:00,,,Assembler
2810,7,Clock Out,2025-03-09T15:04:00,2.0,42.0,Assembler
2811,8,Clock In,2025-03-09T08:08:00,,,Assembler
2812,8,Clock Out,2025-03-09T17:08:00,5.0,8.0,Assembler
2813,9,Clock In,2025-03-09T08:23:00,,,Shuttering Carpenter
2814,9,Clock Out,2025-03-09T17:23:00,2.0,25.0,Shuttering Carpenter
2815,10,Clock In,2025-03-09T08:23:00,,,Steel Fixer
2816,10,Clock Out,2025-03-09T18:23:00,3.0,35.0,Steel Fixer
2817,1,Clock In,2025-03-10T08:10:00,,,Shuttering Carpenter
2818,1,Clock Out,2025-03-10T15:10:00,5.0,18.0,Shuttering Carpenter
